split,split_label,assay_id,consensus_ko_pearson,q25,q75,n_methods,difficulty
gene_holdout_main,Gene,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0048,0.7875777123736825,0.7432321660080033,0.7970638665163894,10,Readable (≥0.75)
gene_holdout_main,Gene,oxidative_stress_cellrox_live-cell_dye::Biohub_OPS0069,0.5495855815309889,0.534577164821214,0.5649046610207172,10,Hard (<0.60)
gene_holdout_main,Gene,p21::Biohub_OPS0077,0.6072781237883714,0.5973892366092616,0.6122177512206565,10,Intermediate (0.60–0.75)
gene_holdout_main,Gene,p53::Biohub_OPS0077,0.569786427010801,0.5440966205181804,0.5727351583144307,10,Hard (<0.60)
gene_holdout_main,Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0045,0.760338273298239,0.7517791369732394,0.7799877277320849,10,Readable (≥0.75)
gene_holdout_main,Gene,peroxisome_peroxi_spy650_live_cell_dye::Biohub_OPS0057,0.8208326750559969,0.8092004990982712,0.8439807391695111,10,Readable (≥0.75)
gene_holdout_main,Gene,plasma_membrane_atp1b3::Biohub_OPS0032,0.7607517874689271,0.7439399975942544,0.7642064141571645,10,Readable (≥0.75)
gene_holdout_main,Gene,plasma_membrane_atp1b3::Biohub_OPS0071,0.7476925205128884,0.7361243304425791,0.7529317647813191,10,Intermediate (0.60–0.75)
gene_holdout_main,Gene,plasma_membrane_slc3a2::Biohub_OPS0003,0.9057637625352181,0.9047817142432872,0.9104051449608365,10,Readable (≥0.75)
gene_holdout_main,Gene,plasma_membrane_slc3a2::Biohub_OPS0004,0.9188324231835531,0.9173165515020996,0.9218469833575001,10,Readable (≥0.75)
gene_holdout_main,Gene,plasma_membrane_wga::Biohub_OPS0043,0.7419182621662671,0.723207210310248,0.7485819359236825,10,Intermediate (0.60–0.75)
gene_holdout_main,Gene,prb::Biohub_OPS0077,0.4474449872238011,0.3890345436034972,0.471295854258591,10,Hard (<0.60)
gene_holdout_main,Gene,proteasome_psmb7::Biohub_OPS0029,0.6716512443555722,0.6475212666499479,0.6842411069483383,10,Intermediate (0.60–0.75)
gene_holdout_main,Gene,proteasome_psmb7::Biohub_OPS0070,0.5530107526544785,0.5226567735319467,0.5635033568470209,10,Hard (<0.60)
gene_holdout_main,Gene,ps6::Biohub_OPS0077,0.5775233313986192,0.5216933675422746,0.585575458044834,10,Hard (<0.60)
gene_holdout_main,Gene,recycling_endosome_tfrc::Biohub_OPS0027,0.8559938883181686,0.8411938871292937,0.8684295883689385,10,Readable (≥0.75)
gene_holdout_main,Gene,recycling_endosome_tfrc::Biohub_OPS0060,0.8751437738974952,0.8657348901692883,0.8881988830395131,10,Readable (≥0.75)
gene_holdout_main,Gene,stress_granule_g3bp1::Biohub_OPS0037,0.927926793583107,0.923615305238103,0.9334291046027479,10,Readable (≥0.75)
gene_holdout_main,Gene,trans-golgi_vamp3::Biohub_OPS0030,0.7068707125607808,0.6854821418642614,0.7169776892929638,10,Intermediate (0.60–0.75)
gene_holdout_main,Gene,trans-golgi_vamp3::Biohub_OPS0059,0.6188535038717536,0.5796384492741916,0.6344625781983878,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0001,0.78638836145401,0.7810648269951344,0.7913086339831352,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0005,0.7781560339033604,0.7719965916126966,0.7846324808895588,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0006,0.7539705835282802,0.752259736135602,0.762480603903532,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0007,0.7097535341978074,0.7050729725509882,0.7115571338683366,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0008,0.7534272700548172,0.7493329510092736,0.759466289356351,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,5xupre::to::Biohub_OPS0009,0.741415198147297,0.7339907672256232,0.7488093607127666,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0033,0.9132349422822397,0.8972777190307776,0.9182179359098276,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0065,0.8891118677953879,0.87458834455659,0.8952092180649439,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0072,0.9082053881138562,0.8717123027890921,0.9208434975395599,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0074,0.8992468838890393,0.8929207405696312,0.9032032582908869,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,actin_filament_fastact_spy555_live_cell_dye::to::Biohub_OPS0076,0.8513300462315481,0.8358890120871365,0.8570476571718852,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,autophagosome_atg101::to::Biohub_OPS0031,0.7229415097584326,0.7183557289342085,0.7270029826710621,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,autophagosome_atg101::to::Biohub_OPS0054,0.690906960517168,0.6493442233962318,0.6982610613728563,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0016,0.6784491299962003,0.6630597969827553,0.7093882160261273,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0017,0.6846310732265313,0.6065736828992764,0.6930684732894102,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,autophagosome_map1lc3b::to::Biohub_OPS0040,0.7339980508356045,0.7099127007919984,0.766597057847927,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0050,0.5623491830192506,0.3984931500939032,0.578141959849745,10,Hard (<0.60)
strict_whole_screen,Whole-screen,caspase_activity_cellevent-caspase_live-cell_dye::to::Biohub_OPS0073,0.5395899851185579,0.5329840405223271,0.5507831837943135,10,Hard (<0.60)
strict_whole_screen,Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0045,0.5436262895042697,0.5158129499662512,0.5641452799318358,10,Hard (<0.60)
strict_whole_screen,Whole-screen,cell_proliferation_marker_mki67::to::Biohub_OPS0057,0.5641398479541143,0.5535274809226394,0.6018052673898637,10,Hard (<0.60)
strict_whole_screen,Whole-screen,chaperones_hspa1b::to::Biohub_OPS0028,0.8148920262853305,0.797264913097024,0.8226165939122438,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,chaperones_hspa1b::to::Biohub_OPS0072,0.71668716147542,0.6979994866997004,0.7270629036550721,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,chromalive_488_excitation::to::Biohub_OPS0002,0.6403458146378398,0.631750244802485,0.6518908802730341,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,chromalive_488_excitation::to::Biohub_OPS0051,0.6887106969952583,0.6615114376569788,0.6963542172064384,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,chromatin_h2bc21::to::Biohub_OPS0064,0.6921494739751022,0.6814666719486316,0.7120683056612809,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,chromatin_h2bc21::to::Biohub_OPS0069,0.7489982694387436,0.7197684754307071,0.7532615705082814,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,clathrin_vesicles_clta::to::Biohub_OPS0018,0.8925102185457945,0.8812907602017124,0.897113152469198,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,clathrin_vesicles_clta::to::Biohub_OPS0019,0.9189244968195756,0.8753368199492494,0.923600026095907,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0053,0.3304604567044104,0.2584574892631887,0.3804598846572844,10,Hard (<0.60)
strict_whole_screen,Whole-screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye::to::Biohub_OPS0064,0.30709897342603654,0.239223282005696,0.4219728916262587,10,Hard (<0.60)
strict_whole_screen,Whole-screen,endosome_vps35::to::Biohub_OPS0013,0.730993963778019,0.725499260549744,0.7361597366010149,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,endosome_vps35::to::Biohub_OPS0025,0.7998951033999522,0.7881399223891398,0.804256634786725,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_golgi_bridge_vapa::to::Biohub_OPS0020,0.8045435467114052,0.8019881124297777,0.815854459690551,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_golgi_bridge_vapa::to::Biohub_OPS0021,0.8006095308810472,0.7902552864203851,0.8032023975004753,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_golgi_cope::to::Biohub_OPS0023,0.5082915561894575,0.46809714642586187,0.5208833280485123,10,Hard (<0.60)
strict_whole_screen,Whole-screen,er_golgi_cope::to::Biohub_OPS0074,0.42821961020429933,0.397154848712186,0.590081977037092,10,Hard (<0.60)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0001,0.937248277167479,0.9277428997059664,0.9419150135169426,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0005,0.8922984513143698,0.8874375702192386,0.8971146444479625,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0006,0.7998452552904686,0.794647416099906,0.8050611245756347,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0007,0.7891836023579042,0.7837530796726545,0.7913930686190724,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0008,0.8765254722287257,0.872604290333887,0.8810200231770675,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,er_sec61b::to::Biohub_OPS0009,0.8434317881862323,0.8386614328871171,0.848198144386212,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0047,0.19750415405724195,0.011195302465542574,0.35054935295678047,10,Hard (<0.60)
strict_whole_screen,Whole-screen,fe2+_ferhonox_live-cell_dye::to::Biohub_OPS0067,0.1566016610596913,0.027553720782937725,0.1695959572971332,10,Hard (<0.60)
strict_whole_screen,Whole-screen,late_endosome_rab7a::to::Biohub_OPS0014,0.8916496870418389,0.8205711928506693,0.8973034918308258,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,late_endosome_rab7a::to::Biohub_OPS0026,0.9015414888660114,0.8893538440267245,0.9087036149576306,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0034,0.9110287303725878,0.9021091020355622,0.9175294606635969,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lipid_droplet_bodipy_live_cell_dye::to::Biohub_OPS0066,0.9145932340373595,0.8715315771599611,0.9238494656359155,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lipid_droplet_plin2::to::Biohub_OPS0022,0.39415586832910776,0.33360493311192835,0.4707042635224449,10,Hard (<0.60)
strict_whole_screen,Whole-screen,lipid_droplet_plin2::to::Biohub_OPS0065,0.2384413432834359,0.2149457912504052,0.3768504454928916,10,Hard (<0.60)
strict_whole_screen,Whole-screen,lysosome_lamp1::to::Biohub_OPS0011,0.7118165741364161,0.7009480738391479,0.7169129264851412,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,lysosome_lamp1::to::Biohub_OPS0012,0.7942256039629381,0.7778648935879271,0.8015877744182944,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0044,0.9115333991746108,0.8771479328473409,0.9148144234592716,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0055,0.9290434022744497,0.9230456836521624,0.9367217818895974,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,lysosome_lysotracker_live-cell_dye::to::Biohub_OPS0056,0.9215849488973618,0.9123662831261754,0.9301657623921833,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,mitochondria_chromalive_561_excitation::to::Biohub_OPS0063,0.7001154460012913,0.5741955509486919,0.7389367142071327,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,mitochondria_chromalive_561_excitation::to::Biohub_OPS0075,0.7076871457199256,0.6402525970091423,0.7315607747683922,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,mitochondria_tomm70a::to::Biohub_OPS0015,0.6351385926827788,0.5903504113618208,0.6517039087290565,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,mitochondria_tomm70a::to::Biohub_OPS0068,0.5623109696510558,0.5463227450575989,0.5788053442180777,10,Hard (<0.60)
strict_whole_screen,Whole-screen,nuclear_speckles_srrm2::to::Biohub_OPS0036,0.6598935283254832,0.6458744910778478,0.666567634170254,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,nuclear_speckles_srrm2::to::Biohub_OPS0061,0.6105499522139628,0.568981865576158,0.6450687249501545,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0061,0.41594501669169404,0.3896833344236559,0.42694307179529756,10,Hard (<0.60)
strict_whole_screen,Whole-screen,nuclei_nucleolive_live_cell_dye::to::Biohub_OPS0062,0.43666995948296966,0.4123379604958851,0.4557870452408678,10,Hard (<0.60)
strict_whole_screen,Whole-screen,nucleolus-dfc_fbl::to::Biohub_OPS0041,0.45285763149149716,0.4314203424728475,0.47529004494814825,10,Hard (<0.60)
strict_whole_screen,Whole-screen,nucleolus-dfc_fbl::to::Biohub_OPS0062,0.40416836458704586,0.39032313069643954,0.48791199771221727,10,Hard (<0.60)
strict_whole_screen,Whole-screen,nucleolus-gc_npm3::to::Biohub_OPS0042,0.7135559602174908,0.652983541522796,0.7298574304829041,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,nucleolus-gc_npm3::to::Biohub_OPS0058,0.6736511383205652,0.6450746014403801,0.7362494490419825,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0048,0.6310308797728794,0.6091580620462386,0.6463624794705538,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,oxidative_stress_cellrox_live-cell_dye::to::Biohub_OPS0069,0.3141369120761131,0.27269169803063653,0.32902615848676453,10,Hard (<0.60)
strict_whole_screen,Whole-screen,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0045,0.6147565112138788,0.5988253559917212,0.647028064665695,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,peroxisome_peroxi_spy650_live_cell_dye::to::Biohub_OPS0057,0.6902419024457533,0.6729710229362051,0.7101630608861645,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,plasma_membrane_atp1b3::to::Biohub_OPS0032,0.7578725991770625,0.7521501503263911,0.7633303698773185,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,plasma_membrane_atp1b3::to::Biohub_OPS0071,0.7461572575072447,0.7030328748126825,0.7499962743992606,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,plasma_membrane_slc3a2::to::Biohub_OPS0003,0.9074940557281177,0.9056382142007351,0.9100403438011805,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,plasma_membrane_slc3a2::to::Biohub_OPS0004,0.9240375831723214,0.9226491767913103,0.925142070899407,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,proteasome_psmb7::to::Biohub_OPS0029,0.6214668691779177,0.607383253906543,0.6306850112353762,10,Intermediate (0.60–0.75)
strict_whole_screen,Whole-screen,proteasome_psmb7::to::Biohub_OPS0070,0.5258980253711343,0.5209150943749895,0.5355457825353369,10,Hard (<0.60)
strict_whole_screen,Whole-screen,recycling_endosome_tfrc::to::Biohub_OPS0027,0.8283504365632932,0.817685829475522,0.834660287325581,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,recycling_endosome_tfrc::to::Biohub_OPS0060,0.8744581596304973,0.8693177436167996,0.8773083770647645,10,Readable (≥0.75)
strict_whole_screen,Whole-screen,trans-golgi_vamp3::to::Biohub_OPS0030,0.5663191677692035,0.529888131073676,0.5737675717488552,10,Hard (<0.60)
strict_whole_screen,Whole-screen,trans-golgi_vamp3::to::Biohub_OPS0059,0.5533793956662219,0.5435001451987773,0.5592127934408685,10,Hard (<0.60)
